nam_hoc,mon_hoc,diem,so_hoc_sinh
2023,vat_li,6.0,16259
2023,vat_li,6.25,17447
2023,vat_li,6.5,18523
2023,vat_li,6.75,19523
2023,vat_li,7.0,20599
2023,vat_li,7.25,21129
2023,vat_li,7.5,21554
2023,vat_li,7.75,21207
2023,vat_li,8.0,19844
2023,vat_li,8.25,17351
2023,vat_li,8.5,13561
2023,vat_li,8.75,9287
2023,vat_li,9.0,5308
2023,vat_li,9.25,2822
2023,vat_li,9.5,1136
2023,vat_li,9.75,368
2023,vat_li,10.0,70
2024,vat_li,0.0,4
2024,vat_li,0.25,1
2024,vat_li,0.5,2
2024,vat_li,0.75,11
2024,vat_li,1.0,31
2024,vat_li,1.25,57
2024,vat_li,1.5,152
2024,vat_li,1.75,356
2024,vat_li,2.0,605
2024,vat_li,2.25,1000
2024,vat_li,2.5,1518
2024,vat_li,2.75,2263
2024,vat_li,3.0,2993
2024,vat_li,3.25,3982
2024,vat_li,3.5,4833
2024,vat_li,3.75,5748
2024,vat_li,4.0,6948
2024,vat_li,4.25,7745
2024,vat_li,4.5,8580
2024,vat_li,4.75,9659
2024,vat_li,5.0,10432
2024,vat_li,5.25,11147
2024,vat_li,5.5,11909
2024,vat_li,5.75,12852
2024,vat_li,6.0,13597
2024,vat_li,6.25,14618
2024,vat_li,6.5,15769
2024,vat_li,6.75,17294
2024,vat_li,7.0,19005
2024,vat_li,7.25,21122
2024,vat_li,7.5,22949
2024,vat_li,7.75,24287
2024,vat_li,8.0,24625
2024,vat_li,8.25,22704
2024,vat_li,8.5,18549
2024,vat_li,8.75,13415
2024,vat_li,9.0,8278
2024,vat_li,9.25,4383
2024,vat_li,9.5,1667
2024,vat_li,9.75,470
2024,vat_li,10.0,55
2025,vat_li,0.0,4
2025,vat_li,0.55,1
2025,vat_li,1.0,2
2025,vat_li,1.2,2
2025,vat_li,1.25,3
2025,vat_li,1.35,1
2025,vat_li,1.45,2
2025,vat_li,1.5,7
2025,vat_li,1.6,1
2025,vat_li,1.7,9
2025,vat_li,1.75,15
2025,vat_li,1.8,1
2025,vat_li,1.85,14
2025,vat_li,1.95,11
2025,vat_li,2.0,44
2025,vat_li,2.1,29
2025,vat_li,2.2,21
2025,vat_li,2.25,56
2025,vat_li,2.3,4
2025,vat_li,2.35,56
2025,vat_li,2.45,45
2025,vat_li,2.5,82
2025,vat_li,2.55,8
2025,vat_li,2.6,117
2025,vat_li,2.65,1
2025,vat_li,2.7,69
2025,vat_li,2.75,170
2025,vat_li,2.8,16
2025,vat_li,2.85,237
2025,vat_li,2.95,120
2025,vat_li,3.0,267
2025,vat_li,3.05,19
2025,vat_li,3.1,370
2025,vat_li,3.2,182
2025,vat_li,3.25,504
2025,vat_li,3.3,22
2025,vat_li,3.35,629
2025,vat_li,3.4,1
2025,vat_li,3.45,217
2025,vat_li,3.5,784
2025,vat_li,3.55,25
2025,vat_li,3.6,925
2025,vat_li,3.7,318
2025,vat_li,3.75,1204
2025,vat_li,3.8,24
2025,vat_li,3.85,1366
2025,vat_li,3.95,407
2025,vat_li,4.0,1948
2025,vat_li,4.05,40
2025,vat_li,4.1,1969
2025,vat_li,4.2,439
2025,vat_li,4.25,2678
2025,vat_li,4.3,28
2025,vat_li,4.35,2347
2025,vat_li,4.45,486
2025,vat_li,4.5,3930
2025,vat_li,4.55,17
2025,vat_li,4.6,2994
2025,vat_li,4.7,543
2025,vat_li,4.75,5070
2025,vat_li,4.8,27
2025,vat_li,4.85,3430
2025,vat_li,4.95,502
2025,vat_li,5.0,6665
2025,vat_li,5.05,11
2025,vat_li,5.1,3801
2025,vat_li,5.2,446
2025,vat_li,5.25,8491
2025,vat_li,5.3,10
2025,vat_li,5.35,4174
2025,vat_li,5.45,352
2025,vat_li,5.5,10160
2025,vat_li,5.55,4
2025,vat_li,5.6,4180
2025,vat_li,5.7,310
2025,vat_li,5.75,11656
2025,vat_li,5.85,4145
2025,vat_li,5.95,227
2025,vat_li,6.0,13131
2025,vat_li,6.05,1
2025,vat_li,6.1,4062
2025,vat_li,6.2,184
2025,vat_li,6.25,14145
2025,vat_li,6.3,1
2025,vat_li,6.35,3762
2025,vat_li,6.45,145
2025,vat_li,6.5,15354
2025,vat_li,6.6,3408
2025,vat_li,6.7,74
2025,vat_li,6.75,16407
2025,vat_li,6.85,3022
2025,vat_li,6.95,37
2025,vat_li,7.0,17377
2025,vat_li,7.1,2564
2025,vat_li,7.2,33
2025,vat_li,7.25,17975
2025,vat_li,7.35,2219
2025,vat_li,7.45,18
2025,vat_li,7.5,18873
2025,vat_li,7.6,1724
2025,vat_li,7.7,15
2025,vat_li,7.75,18491
2025,vat_li,7.85,1292
2025,vat_li,7.95,3
2025,vat_li,8.0,18109
2025,vat_li,8.1,895
2025,vat_li,8.25,17179
2025,vat_li,8.35,523
2025,vat_li,8.5,16123
2025,vat_li,8.6,314
2025,vat_li,8.75,14426
2025,vat_li,8.85,99
2025,vat_li,9.0,12826
2025,vat_li,9.1,68
2025,vat_li,9.25,10655
2025,vat_li,9.5,9061
2025,vat_li,9.75,3717
2025,vat_li,10.0,3929
